Id_object;Anim;Real_X;Real_Y;Width;Height
743;101;-8;-65;44;75
743;102;-8;-65;44;75
743;103;-8;-65;44;75
743;104;-22;-65;58;75
743;105;-43;-65;79;75
743;106;-45;-65;81;75
743;107;-45;-65;81;75
743;108;-44;-65;80;75
743;109;-41;-65;77;75
743;110;-37;-65;73;75
743;111;-45;-65;81;75
743;112;-19;-65;56;75
743;113;-13;-65;50;75
743;114;-9;-65;46;75
743;115;-9;-65;46;75
743;116;-8;-65;45;75
743;117;-8;-65;45;75
743;118;-7;-65;44;75
743;119;-7;-65;44;75
743;120;-9;-65;46;75
743;121;-8;-65;45;75
743;122;-12;-65;49;75
743;123;-16;-65;53;75
743;124;-20;-65;57;75
743;125;-22;-65;59;75
743;126;-21;-65;58;75
743;127;-22;-65;59;75
744;0;-9;-47;34;58
744;1;-7;-47;32;58
744;2;-8;-47;33;58
744;3;-9;-47;34;58
744;4;-9;-47;34;58
744;5;-8;-47;33;58
744;6;-8;-47;33;58
744;7;-10;-47;35;58
744;8;-9;-47;32;62
744;9;-6;-47;29;62
744;10;-9;-47;32;62
744;11;-10;-47;33;62
744;12;-9;-47;32;62
744;13;-6;-47;29;62
744;14;-8;-47;31;62
744;15;-11;-47;34;62
744;16;-10;-46;24;63
744;17;-9;-46;23;63
744;18;-9;-46;23;63
744;19;-10;-46;24;63
744;20;-9;-46;23;63
744;21;-9;-46;23;63
744;22;-10;-46;24;63
744;23;-11;-46;25;63
744;24;-18;-46;32;62
744;25;-16;-46;30;62
744;26;-14;-46;28;62
744;27;-14;-46;28;62
744;28;-13;-46;27;62
744;29;-15;-46;29;62
744;30;-17;-46;31;62
744;31;-18;-46;32;62
744;32;-21;-46;34;59
744;33;-22;-46;35;59
744;34;-23;-46;36;59
744;35;-24;-46;37;59
744;36;-23;-46;36;59
744;37;-23;-46;36;59
744;38;-22;-46;35;59
744;39;-24;-46;37;59
744;40;-15;-47;27;57
744;41;-18;-47;30;57
744;42;-20;-47;32;57
744;43;-22;-47;34;57
744;44;-22;-47;34;57
744;45;-19;-47;31;57
744;46;-16;-47;28;57
744;47;-22;-47;34;57
744;48;-8;-47;22;58
744;49;-8;-47;22;58
744;50;-11;-47;25;58
744;51;-13;-47;27;58
744;52;-11;-47;25;58
744;53;-8;-47;22;58
744;54;-7;-47;21;58
744;55;-14;-47;28;58
744;56;-9;-48;28;60
744;57;-9;-48;28;60
744;58;-10;-48;29;60
744;59;-10;-48;29;60
744;60;-10;-48;29;60
744;61;-9;-48;28;60
744;62;-9;-48;28;60
744;63;-10;-48;29;60
745;0;-8;-62;23;75
745;1;-7;-62;22;75
745;2;-7;-62;22;75
745;3;-7;-62;22;75
745;4;-7;-62;22;75
745;5;-7;-62;22;75
745;6;-8;-62;23;75
745;7;-11;-62;26;75
745;8;-9;-62;32;73
745;9;-5;-62;28;73
745;10;-9;-62;32;73
745;11;-11;-62;34;73
745;12;-9;-62;32;73
745;13;-5;-62;28;73
745;14;-8;-62;31;73
745;15;-11;-62;34;73
745;16;-7;-55;40;70
745;17;-6;-55;39;70
745;18;-9;-55;42;70
745;19;-10;-55;43;70
745;20;-9;-55;42;70
745;21;-6;-55;39;70
745;22;-7;-55;40;70
745;23;-10;-55;43;70
745;24;-10;-47;38;60
745;25;-9;-47;37;60
745;26;-9;-47;37;60
745;27;-9;-47;37;60
745;28;-9;-47;37;60
745;29;-9;-47;37;60
745;30;-9;-47;37;60
745;31;-10;-47;38;60
745;32;-11;-47;25;60
745;33;-11;-47;25;60
745;34;-12;-47;26;60
745;35;-12;-47;26;60
745;36;-11;-47;25;60
745;37;-11;-47;25;60
745;38;-10;-47;24;60
745;39;-13;-47;27;60
745;40;-12;-47;23;56
745;41;-12;-47;23;56
745;42;-12;-47;23;56
745;43;-15;-47;26;56
745;44;-12;-47;23;56
745;45;-12;-47;23;56
745;46;-14;-47;25;56
745;47;-15;-47;26;56
745;48;-22;-49;34;60
745;49;-21;-49;33;60
745;50;-20;-49;32;60
745;51;-20;-49;32;60
745;52;-20;-49;32;60
745;53;-22;-49;34;60
745;54;-23;-49;35;60
745;55;-25;-49;37;60
745;56;-19;-58;34;72
745;57;-19;-58;34;72
745;58;-18;-58;33;72
745;59;-18;-58;33;72
745;60;-18;-58;33;72
745;61;-18;-58;33;72
745;62;-19;-58;34;72
745;63;-20;-58;35;72
746;0;-6;-60;19;74
746;1;-6;-60;19;74
746;2;-6;-60;19;74
746;3;-6;-60;19;74
746;4;-6;-60;19;74
746;5;-6;-60;19;74
746;6;-6;-60;19;74
746;7;-5;-55;33;69
746;8;-6;-55;34;69
746;9;-6;-55;34;69
746;10;-6;-55;34;69
746;11;-6;-55;34;69
746;12;-6;-55;34;69
746;13;-7;-55;35;69
746;14;-17;-47;50;58
746;15;-17;-47;50;58
746;16;-18;-47;51;58
746;17;-17;-47;50;58
746;18;-17;-47;50;58
746;19;-17;-47;50;58
746;20;-18;-47;51;58
746;21;-18;-46;44;57
746;22;-18;-46;44;57
746;23;-18;-46;44;57
746;24;-18;-46;44;57
746;25;-18;-46;44;57
746;26;-18;-46;44;57
746;27;-19;-46;45;57
746;28;-9;-47;21;58
746;29;-9;-47;21;58
746;30;-9;-47;21;58
746;31;-9;-47;21;58
746;32;-9;-47;21;58
746;33;-9;-47;21;58
746;34;-10;-47;22;58
746;35;-20;-47;30;56
746;36;-20;-47;30;56
746;37;-20;-47;30;56
746;38;-19;-47;29;56
746;39;-19;-47;29;56
746;40;-19;-47;29;56
746;41;-20;-47;30;56
746;42;-26;-49;46;57
746;43;-26;-49;46;57
746;44;-26;-49;46;57
746;45;-26;-49;46;57
746;46;-26;-49;46;57
746;47;-26;-49;46;57
746;48;-26;-49;46;57
746;49;-18;-58;38;67
746;50;-19;-58;39;67
746;51;-19;-58;39;67
746;52;-19;-58;39;67
746;53;-18;-58;38;67
746;54;-18;-58;38;67
746;55;-19;-58;39;67
747;0;-9;-50;42;58
747;1;-6;-50;39;58
747;2;-4;-50;37;58
747;3;-4;-50;37;58
747;4;-4;-50;37;58
747;5;-4;-50;37;58
747;6;-4;-50;37;58
747;7;-4;-50;37;58
747;8;-4;-50;37;58
747;9;-4;-50;37;58
747;10;-4;-50;37;58
747;11;-4;-50;37;58
747;12;-4;-50;37;58
747;13;-4;-50;37;58
747;14;-5;-50;38;58
747;15;-9;-50;42;58
747;16;-5;-47;42;61
747;17;-4;-47;41;61
747;18;-2;-47;39;61
747;19;-2;-47;39;61
747;20;-2;-47;39;61
747;21;-2;-47;39;61
747;22;-2;-47;39;61
747;23;-2;-47;39;61
747;24;-2;-47;39;61
747;25;-2;-47;39;61
747;26;-2;-47;39;61
747;27;-2;-47;39;61
747;28;-3;-47;40;61
747;29;-4;-47;41;61
747;30;-4;-47;41;61
747;31;-5;-47;42;61
747;32;-7;-46;39;68
747;33;-4;-46;36;68
747;34;-1;-46;33;68
747;35;0;-46;32;68
747;36;0;-46;32;68
747;37;0;-46;32;68
747;38;0;-46;32;68
747;39;-1;-46;33;68
747;40;-1;-46;33;68
747;41;-2;-46;34;68
747;42;-2;-46;34;68
747;43;-7;-46;39;68
747;44;-7;-46;39;68
747;45;-7;-46;39;68
747;46;-7;-46;39;68
747;47;-7;-46;39;68
747;48;-9;-46;27;63
747;49;-9;-46;27;63
747;50;-11;-46;29;63
747;51;-17;-46;35;63
747;52;-15;-46;33;63
747;53;-14;-46;32;63
747;54;-13;-46;31;63
747;55;-14;-46;32;63
747;56;-13;-46;31;63
747;57;-12;-46;30;63
747;58;-13;-46;31;63
747;59;-14;-46;32;63
747;60;-16;-46;34;63
747;61;-18;-46;36;63
747;62;-12;-46;30;63
747;63;-18;-46;36;63
747;64;-8;-46;22;60
747;65;-12;-46;26;60
747;66;-20;-46;34;60
747;67;-29;-46;43;60
747;68;-27;-46;41;60
747;69;-26;-46;40;60
747;70;-24;-46;38;60
747;71;-23;-46;37;60
747;72;-23;-46;37;60
747;73;-28;-46;42;60
747;74;-27;-46;41;60
747;75;-22;-46;36;60
747;76;-24;-46;38;60
747;77;-23;-46;37;60
747;78;-19;-46;33;60
747;79;-29;-46;43;60
747;80;-18;-50;28;60
747;81;-19;-50;29;60
747;82;-22;-50;32;60
747;83;-25;-50;35;60
747;84;-24;-50;34;60
747;85;-24;-50;34;60
747;86;-24;-50;34;60
747;87;-23;-50;33;60
747;88;-22;-50;32;60
747;89;-34;-50;44;60
747;90;-31;-50;41;60
747;91;-23;-50;33;60
747;92;-26;-50;36;60
747;93;-26;-50;36;60
747;94;-25;-50;35;60
747;95;-34;-50;44;60
747;96;-18;-52;31;60
747;97;-21;-52;34;60
747;98;-19;-52;32;60
747;99;-19;-52;32;60
747;100;-18;-52;31;60
747;101;-19;-52;32;60
747;102;-18;-52;31;60
747;103;-19;-52;32;60
747;104;-20;-52;33;60
747;105;-28;-52;41;60
747;106;-24;-52;37;60
747;107;-18;-52;31;60
747;108;-20;-52;33;60
747;109;-21;-52;34;60
747;110;-21;-52;34;60
747;111;-28;-52;41;60
747;112;-13;-55;36;62
747;113;-14;-55;37;62
747;114;-10;-55;33;62
747;115;-9;-55;32;62
747;116;-12;-55;35;62
747;117;-11;-55;34;62
747;118;-11;-55;34;62
747;119;-11;-55;34;62
747;120;-11;-55;34;62
747;121;-12;-55;35;62
747;122;-10;-55;33;62
747;123;-10;-55;33;62
747;124;-12;-55;35;62
747;125;-9;-55;32;62
747;126;-10;-55;33;62
747;127;-14;-55;37;62
748;0;-9;-47;24;55
748;1;-9;-47;24;55
748;2;-9;-47;24;55
748;3;-10;-47;25;55
748;4;-10;-47;25;55
748;5;-9;-47;24;55
748;6;-9;-47;24;55
748;7;-10;-47;25;55
748;8;-5;-47;26;56
748;9;-5;-47;26;56
748;10;-5;-47;26;56
748;11;-5;-47;26;56
748;12;-5;-47;26;56
748;13;-5;-47;26;56
748;14;-5;-47;26;56
748;15;-5;-47;26;56
748;16;-7;-46;32;56
748;17;-6;-46;31;56
748;18;-6;-46;31;56
748;19;-6;-46;31;56
748;20;-6;-46;31;56
748;21;-6;-46;31;56
748;22;-6;-46;31;56
748;23;-7;-46;32;56
748;24;-9;-46;30;56
748;25;-9;-46;30;56
748;26;-10;-46;31;56
748;27;-10;-46;31;56
748;28;-10;-46;31;56
748;29;-10;-46;31;56
748;30;-9;-46;30;56
748;31;-10;-46;31;56
748;32;-8;-46;23;56
748;33;-9;-46;24;56
748;34;-10;-46;25;56
748;35;-10;-46;25;56
748;36;-10;-46;25;56
748;37;-10;-46;25;56
748;38;-9;-46;24;56
748;39;-10;-46;25;56
748;40;-18;-47;29;56
748;41;-18;-47;29;56
748;42;-17;-47;28;56
748;43;-16;-47;27;56
748;44;-16;-47;27;56
748;45;-17;-47;28;56
748;46;-18;-47;29;56
748;47;-18;-47;29;56
748;48;-18;-47;30;55
748;49;-18;-47;30;55
748;50;-19;-47;31;55
748;51;-19;-47;31;55
748;52;-19;-47;31;55
748;53;-19;-47;31;55
748;54;-18;-47;30;55
748;55;-19;-47;31;55
748;56;-13;-48;28;56
748;57;-14;-48;29;56
748;58;-15;-48;30;56
748;59;-16;-48;31;56
748;60;-16;-48;31;56
748;61;-15;-48;30;56
748;62;-14;-48;29;56
748;63;-16;-48;31;56
749;0;-8;-64;24;74
749;1;-7;-64;23;74
749;2;-12;-64;28;74
749;3;-12;-64;28;74
749;4;-10;-64;26;74
749;5;-8;-64;24;74
749;6;-8;-64;24;74
749;7;-12;-64;28;74
749;8;-4;-62;28;73
749;9;-4;-62;28;73
749;10;-4;-62;28;73
749;11;-4;-62;28;73
749;12;-4;-62;28;73
749;13;-4;-62;28;73
749;14;-4;-62;28;73
749;15;-4;-62;28;73
749;16;-7;-54;43;64
749;17;-8;-54;44;64
749;18;-8;-54;44;64
749;19;-8;-54;44;64
749;20;-7;-54;43;64
749;21;-7;-54;43;64
749;22;-7;-54;43;64
749;23;-8;-54;44;64
749;24;-10;-46;45;56
749;25;-11;-46;46;56
749;26;-11;-46;46;56
749;27;-10;-46;45;56
749;28;-10;-46;45;56
749;29;-10;-46;45;56
749;30;-10;-46;45;56
749;31;-11;-46;46;56
749;32;-9;-46;29;56
749;33;-9;-46;29;56
749;34;-10;-46;30;56
749;35;-11;-46;31;56
749;36;-11;-46;31;56
749;37;-10;-46;30;56
749;38;-9;-46;29;56
749;39;-11;-46;31;56
749;40;-16;-46;26;55
749;41;-11;-46;21;55
749;42;-7;-46;17;55
749;43;-8;-46;18;55
749;44;-12;-46;22;55
749;45;-14;-46;24;55
749;46;-15;-46;25;55
749;47;-16;-46;26;55
749;48;-24;-52;38;60
749;49;-23;-52;37;60
749;50;-22;-52;36;60
749;51;-25;-52;39;60
749;52;-28;-52;42;60
749;53;-27;-52;41;60
749;54;-25;-52;39;60
749;55;-28;-52;42;60
749;56;-18;-60;34;69
749;57;-21;-60;37;69
749;58;-24;-60;40;69
749;59;-26;-60;42;69
749;60;-27;-60;43;69
749;61;-25;-60;41;69
749;62;-21;-60;37;69
749;63;-27;-60;43;69
750;0;-10;-48;33;56
750;1;-10;-48;33;56
750;2;-11;-48;34;56
750;3;-11;-48;34;56
750;4;-11;-48;34;56
750;5;-11;-48;34;56
750;6;-12;-48;35;56
750;7;-6;-47;28;57
750;8;-6;-47;28;57
750;9;-7;-47;29;57
750;10;-7;-47;29;57
750;11;-7;-47;29;57
750;12;-7;-47;29;57
750;13;-7;-47;29;57
750;14;-8;-48;25;61
750;15;-8;-48;25;61
750;16;-9;-48;26;61
750;17;-9;-48;26;61
750;18;-9;-48;26;61
750;19;-9;-48;26;61
750;20;-9;-48;26;61
750;21;-12;-47;28;60
750;22;-12;-47;28;60
750;23;-12;-47;28;60
750;24;-12;-47;28;60
750;25;-12;-47;28;60
750;26;-12;-47;28;60
750;27;-13;-47;29;60
750;28;-21;-48;37;58
750;29;-21;-48;37;58
750;30;-21;-48;37;58
750;31;-21;-48;37;58
750;32;-21;-48;37;58
750;33;-21;-48;37;58
750;34;-21;-48;37;58
750;35;-19;-47;30;56
750;36;-19;-47;30;56
750;37;-19;-47;30;56
750;38;-19;-47;30;56
750;39;-19;-47;30;56
750;40;-19;-47;30;56
750;41;-20;-47;31;56
750;42;-12;-48;26;56
750;43;-12;-48;26;56
750;44;-12;-48;26;56
750;45;-12;-48;26;56
750;46;-12;-48;26;56
750;47;-12;-48;26;56
750;48;-12;-48;26;56
750;49;-10;-48;25;56
750;50;-10;-48;25;56
750;51;-11;-48;26;56
750;52;-11;-48;26;56
750;53;-11;-48;26;56
750;54;-11;-48;26;56
750;55;-11;-48;26;56
751;0;-8;-47;40;58
751;1;-7;-47;39;58
751;2;-8;-47;40;58
751;3;-8;-47;40;58
751;4;-8;-47;40;58
751;5;-7;-47;39;58
751;6;-8;-47;40;58
751;7;-11;-47;43;58
751;8;-9;-47;42;56
751;9;-5;-47;38;56
751;10;-9;-47;42;56
751;11;-11;-47;44;56
751;12;-9;-47;42;56
751;13;-5;-47;38;56
751;14;-8;-47;41;56
751;15;-11;-47;44;56
751;16;-8;-46;26;61
751;17;-7;-46;25;61
751;18;-9;-46;27;61
751;19;-10;-46;28;61
751;20;-9;-46;27;61
751;21;-7;-46;25;61
751;22;-9;-46;27;61
751;23;-10;-46;28;61
751;24;-15;-46;30;59
751;25;-13;-46;28;59
751;26;-11;-46;26;59
751;27;-10;-46;25;59
751;28;-11;-46;26;59
751;29;-13;-46;28;59
751;30;-15;-46;30;59
751;31;-16;-46;31;59
751;32;-27;-46;39;59
751;33;-28;-46;40;59
751;34;-28;-46;40;59
751;35;-28;-46;40;59
751;36;-28;-46;40;59
751;37;-28;-46;40;59
751;38;-28;-46;40;59
751;39;-28;-46;40;59
751;40;-25;-47;36;56
751;41;-27;-47;38;56
751;42;-30;-47;41;56
751;43;-30;-47;41;56
751;44;-30;-47;41;56
751;45;-27;-47;38;56
751;46;-24;-47;35;56
751;47;-30;-47;41;56
751;48;-8;-47;21;58
751;49;-9;-47;22;58
751;50;-12;-47;25;58
751;51;-13;-47;26;58
751;52;-12;-47;25;58
751;53;-9;-47;22;58
751;54;-8;-47;21;58
751;55;-13;-47;26;58
751;56;-9;-48;28;60
751;57;-9;-48;28;60
751;58;-9;-48;28;60
751;59;-9;-48;28;60
751;60;-9;-48;28;60
751;61;-9;-48;28;60
751;62;-9;-48;28;60
751;63;-9;-48;28;60
752;0;-7;-53;38;70
752;1;-10;-53;41;70
752;2;-12;-53;43;70
752;3;-13;-53;44;70
752;4;-13;-53;44;70
752;5;-12;-53;43;70
752;6;-10;-53;41;70
752;7;-13;-53;44;70
752;8;-5;-54;38;68
752;9;-11;-54;44;68
752;10;-18;-54;51;68
752;11;-18;-54;51;68
752;12;-18;-54;51;68
752;13;-18;-54;51;68
752;14;-11;-54;44;68
752;15;-18;-54;51;68
752;16;-7;-52;34;63
752;17;-11;-52;38;63
752;18;-17;-52;44;63
752;19;-17;-52;44;63
752;20;-17;-52;44;63
752;21;-17;-52;44;63
752;22;-11;-52;38;63
752;23;-17;-52;44;63
752;24;-11;-48;31;61
752;25;-11;-48;31;61
752;26;-12;-48;32;61
752;27;-13;-48;33;61
752;28;-13;-48;33;61
752;29;-12;-48;32;61
752;30;-11;-48;31;61
752;31;-13;-48;33;61
752;32;-26;-47;44;57
752;33;-17;-47;35;57
752;34;-9;-47;27;57
752;35;-7;-47;25;57
752;36;-7;-47;25;57
752;37;-9;-47;27;57
752;38;-17;-47;35;57
752;39;-26;-47;44;57
752;40;-30;-47;48;56
752;41;-27;-47;45;56
752;42;-9;-47;27;56
752;43;-7;-47;25;56
752;44;-7;-47;25;56
752;45;-9;-47;27;56
752;46;-27;-47;45;56
752;47;-30;-47;48;56
752;48;-13;-47;33;58
752;49;-21;-47;41;58
752;50;-14;-47;34;58
752;51;-8;-47;28;58
752;52;-8;-47;28;58
752;53;-14;-47;34;58
752;54;-21;-47;41;58
752;55;-21;-47;41;58
752;56;-10;-51;28;68
752;57;-10;-51;28;68
752;58;-11;-51;29;68
752;59;-13;-51;31;68
752;60;-13;-51;31;68
752;61;-11;-51;29;68
752;62;-10;-51;28;68
752;63;-13;-51;31;68
753;0;-6;-48;29;56
753;1;-7;-48;30;56
753;2;-7;-48;30;56
753;3;-7;-48;30;56
753;4;-7;-48;30;56
753;5;-7;-48;30;56
753;6;-8;-48;31;56
753;7;-5;-47;27;57
753;8;-5;-47;27;57
753;9;-5;-47;27;57
753;10;-5;-47;27;57
753;11;-5;-47;27;57
753;12;-5;-47;27;57
753;13;-5;-47;27;57
753;14;-8;-48;21;61
753;15;-8;-48;21;61
753;16;-9;-48;22;61
753;17;-9;-48;22;61
753;18;-9;-48;22;61
753;19;-9;-48;22;61
753;20;-9;-48;22;61
753;21;-12;-47;27;60
753;22;-12;-47;27;60
753;23;-12;-47;27;60
753;24;-12;-47;27;60
753;25;-12;-47;27;60
753;26;-12;-47;27;60
753;27;-13;-47;28;60
753;28;-21;-48;34;58
753;29;-21;-48;34;58
753;30;-21;-48;34;58
753;31;-21;-48;34;58
753;32;-21;-48;34;58
753;33;-21;-48;34;58
753;34;-21;-48;34;58
753;35;-19;-47;29;56
753;36;-19;-47;29;56
753;37;-19;-47;29;56
753;38;-19;-47;29;56
753;39;-19;-47;29;56
753;40;-19;-47;29;56
753;41;-20;-47;30;56
753;42;-8;-48;22;56
753;43;-8;-48;22;56
753;44;-8;-48;22;56
753;45;-8;-48;22;56
753;46;-8;-48;22;56
753;47;-8;-48;22;56
753;48;-8;-48;22;56
753;49;-9;-48;24;56
753;50;-9;-48;24;56
753;51;-9;-48;24;56
753;52;-10;-48;25;56
753;53;-10;-48;25;56
753;54;-10;-48;25;56
753;55;-10;-48;25;56
754;0;-10;-47;33;55
754;1;-10;-47;33;55
754;2;-11;-47;34;55
754;3;-11;-47;34;55
754;4;-11;-47;34;55
754;5;-12;-47;35;55
754;6;-12;-47;35;55
754;7;-6;-46;28;55
754;8;-7;-46;29;55
754;9;-7;-46;29;55
754;10;-7;-46;29;55
754;11;-7;-46;29;55
754;12;-7;-46;29;55
754;13;-7;-46;29;55
754;14;-8;-46;25;59
754;15;-9;-46;26;59
754;16;-9;-46;26;59
754;17;-9;-46;26;59
754;18;-9;-46;26;59
754;19;-9;-46;26;59
754;20;-9;-46;26;59
754;21;-12;-46;28;58
754;22;-12;-46;28;58
754;23;-12;-46;28;58
754;24;-12;-46;28;58
754;25;-12;-46;28;58
754;26;-12;-46;28;58
754;27;-12;-46;28;58
754;28;-21;-46;37;56
754;29;-21;-46;37;56
754;30;-21;-46;37;56
754;31;-21;-46;37;56
754;32;-21;-46;37;56
754;33;-21;-46;37;56
754;34;-21;-46;37;56
754;35;-20;-46;31;55
754;36;-19;-46;30;55
754;37;-19;-46;30;55
754;38;-19;-46;30;55
754;39;-19;-46;30;55
754;40;-19;-46;30;55
754;41;-20;-46;31;55
754;42;-12;-47;26;55
754;43;-12;-47;26;55
754;44;-12;-47;26;55
754;45;-12;-47;26;55
754;46;-12;-47;26;55
754;47;-12;-47;26;55
754;48;-12;-47;26;55
754;49;-10;-47;27;54
754;50;-11;-47;28;54
754;51;-11;-47;28;54
754;52;-11;-47;28;54
754;53;-11;-47;28;54
754;54;-11;-47;28;54
754;55;-12;-47;29;54
755;0;-8;-65;23;75
755;1;-8;-65;23;75
755;2;-8;-65;23;75
755;3;-8;-65;23;75
755;4;-8;-65;23;75
755;5;-8;-65;23;75
755;6;-8;-65;23;75
755;7;-4;-65;28;76
755;8;-4;-65;28;76
755;9;-4;-65;28;76
755;10;-4;-65;28;76
755;11;-4;-65;28;76
755;12;-4;-65;28;76
755;13;-4;-65;28;76
755;14;-7;-60;39;72
755;15;-7;-60;39;72
755;16;-7;-60;39;72
755;17;-7;-60;39;72
755;18;-8;-60;40;72
755;19;-8;-60;40;72
755;20;-8;-60;40;72
755;21;-10;-54;36;64
755;22;-10;-54;36;64
755;23;-10;-54;36;64
755;24;-11;-54;37;64
755;25;-11;-54;37;64
755;26;-11;-54;37;64
755;27;-11;-54;37;64
755;28;-9;-50;23;60
755;29;-9;-50;23;60
755;30;-9;-50;23;60
755;31;-9;-50;23;60
755;32;-9;-50;23;60
755;33;-9;-50;23;60
755;34;-9;-50;23;60
755;35;-16;-51;26;60
755;36;-15;-51;25;60
755;37;-14;-51;24;60
755;38;-12;-51;22;60
755;39;-10;-51;20;60
755;40;-9;-51;19;60
755;41;-16;-51;26;60
755;42;-24;-56;37;64
755;43;-23;-56;36;64
755;44;-22;-56;35;64
755;45;-20;-56;33;64
755;46;-18;-56;31;64
755;47;-16;-56;29;64
755;48;-24;-56;37;64
755;49;-18;-63;34;72
755;50;-17;-63;33;72
755;51;-17;-63;33;72
755;52;-16;-63;32;72
755;53;-15;-63;31;72
755;54;-14;-63;30;72
755;55;-18;-63;34;72
756;0;-7;-59;54;72
756;1;-6;-59;53;72
756;2;-6;-59;53;72
756;3;-6;-59;53;72
756;4;-7;-59;54;72
756;5;-8;-59;55;72
756;6;-9;-59;56;72
756;7;-9;-59;56;72
756;8;-6;-59;53;72
756;9;-4;-59;51;72
756;10;-6;-59;53;72
756;11;-6;-59;53;72
756;12;-6;-59;53;72
756;13;-6;-59;53;72
756;14;-6;-59;53;72
756;15;-9;-59;56;72
756;16;-4;-47;68;57
756;17;-4;-47;68;57
756;18;-4;-47;68;57
756;19;-5;-47;69;57
756;20;-6;-47;70;57
756;21;-8;-47;72;57
756;22;-9;-47;73;57
756;23;-10;-47;74;57
756;24;-2;-47;66;57
756;25;-2;-47;66;57
756;26;-2;-47;66;57
756;27;-2;-47;66;57
756;28;-2;-47;66;57
756;29;-2;-47;66;57
756;30;-3;-47;67;57
756;31;-11;-47;75;57
756;32;-7;-48;59;64
756;33;-7;-48;59;64
756;34;-7;-48;59;64
756;35;-7;-48;59;64
756;36;-7;-48;59;64
756;37;-8;-48;60;64
756;38;-10;-48;62;64
756;39;-10;-48;62;64
756;40;-3;-48;55;64
756;41;0;-48;52;64
756;42;-1;-48;53;64
756;43;-2;-48;54;64
756;44;-3;-48;55;64
756;45;-4;-48;56;64
756;46;-5;-48;57;64
756;47;-10;-48;62;64
756;48;-11;-49;26;73
756;49;-9;-49;24;73
756;50;-9;-49;24;73
756;51;-9;-49;24;73
756;52;-9;-49;24;73
756;53;-9;-49;24;73
756;54;-9;-49;24;73
756;55;-9;-49;24;73
756;56;-8;-49;23;73
756;57;-7;-49;22;73
756;58;-6;-49;21;73
756;59;-8;-49;23;73
756;60;-8;-49;23;73
756;61;-10;-49;25;73
756;62;-13;-49;28;73
756;63;-13;-49;28;73
756;64;-26;-49;41;63
756;65;-27;-49;42;63
756;66;-27;-49;42;63
756;67;-27;-49;42;63
756;68;-26;-49;41;63
756;69;-24;-49;39;63
756;70;-21;-49;36;63
756;71;-18;-49;33;63
756;72;-29;-49;44;63
756;73;-41;-49;56;63
756;74;-38;-49;53;63
756;75;-37;-49;52;63
756;76;-40;-49;55;63
756;77;-41;-49;56;63
756;78;-39;-49;54;63
756;79;-41;-49;56;63
756;80;-30;-47;46;56
756;81;-31;-47;47;56
756;82;-32;-47;48;56
756;83;-32;-47;48;56
756;84;-32;-47;48;56
756;85;-30;-47;46;56
756;86;-28;-47;44;56
756;87;-29;-47;45;56
756;88;-45;-47;61;56
756;89;-63;-47;79;56
756;90;-58;-47;74;56
756;91;-54;-47;70;56
756;92;-52;-47;68;56
756;93;-47;-47;63;56
756;94;-42;-47;58;56
756;95;-63;-47;79;56
756;96;-14;-57;29;68
756;97;-16;-57;31;68
756;98;-19;-57;34;68
756;99;-19;-57;34;68
756;100;-18;-57;33;68
756;101;-18;-57;33;68
756;102;-19;-57;34;68
756;103;-22;-57;37;68
756;104;-34;-57;49;68
756;105;-47;-57;62;68
756;106;-43;-57;58;68
756;107;-39;-57;54;68
756;108;-33;-57;48;68
756;109;-26;-57;41;68
756;110;-20;-57;35;68
756;111;-47;-57;62;68
756;112;-10;-65;27;79
756;113;-10;-65;27;79
756;114;-9;-65;26;79
756;115;-9;-65;26;79
756;116;-9;-65;26;79
756;117;-9;-65;26;79
756;118;-9;-65;26;79
756;119;-9;-65;26;79
756;120;-9;-65;26;79
756;121;-9;-65;26;79
756;122;-10;-65;27;79
756;123;-10;-65;27;79
756;124;-10;-65;27;79
756;125;-10;-65;27;79
756;126;-10;-65;27;79
756;127;-10;-65;27;79
757;0;-7;-65;20;75
757;1;-7;-65;20;75
757;2;-7;-65;20;75
757;3;-7;-65;20;75
757;4;-7;-65;20;75
757;5;-7;-65;20;75
757;6;-7;-65;20;75
757;7;-5;-64;30;75
757;8;-5;-64;30;75
757;9;-5;-64;30;75
757;10;-5;-64;30;75
757;11;-5;-64;30;75
757;12;-5;-64;30;75
757;13;-5;-64;30;75
757;14;-7;-59;40;71
757;15;-7;-59;40;71
757;16;-7;-59;40;71
757;17;-8;-59;41;71
757;18;-8;-59;41;71
757;19;-8;-59;41;71
757;20;-8;-59;41;71
757;21;-10;-52;36;62
757;22;-10;-52;36;62
757;23;-10;-52;36;62
757;24;-10;-52;36;62
757;25;-10;-52;36;62
757;26;-10;-52;36;62
757;27;-10;-52;36;62
757;28;-9;-48;22;58
757;29;-9;-48;22;58
757;30;-8;-48;21;58
757;31;-8;-48;21;58
757;32;-9;-48;22;58
757;33;-9;-48;22;58
757;34;-9;-48;22;58
757;35;-17;-50;27;59
757;36;-16;-50;26;59
757;37;-15;-50;25;59
757;38;-13;-50;23;59
757;39;-11;-50;21;59
757;40;-10;-50;20;59
757;41;-17;-50;27;59
757;42;-25;-55;38;63
757;43;-24;-55;37;63
757;44;-23;-55;36;63
757;45;-21;-55;34;63
757;46;-19;-55;32;63
757;47;-18;-55;31;63
757;48;-25;-55;38;63
757;49;-19;-62;34;71
757;50;-18;-62;33;71
