Id;Name;File_Name;AnimCount;LT_size;RT_size;prpNaNoze;prpNaVode;prpLT;prpRT;prpPruchozi;prpStrom;prpBudova;FireAddDohled;Budova_DoorLT;Budova_DoorRT;AddAnim_Id;AddAnim_X;AddAnim_Y;KreslitTyp;KreslitLvl;SizeProc;IdModel;Vysky
1187;KostnatyJezdec_postoj;IMAGE\OBJECT\_UNIT_\#MAGIC\KOSTNATYJEZDEC\POSTOJ_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1188;Zneviditelnovac_postoj;IMAGE\OBJECT\_UNIT_\#MACHINE\ZNEVIDITELNOVAC\POSTOJ_X*.PNG;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1189;Axardena_obrana;IMAGE\OBJECT\_UNIT_\ELF_SPEC\AXARDENA\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1190;Mirina_kouzlo;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\MIRINA\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1191;Kostlivec_smrt;IMAGE\OBJECT\_UNIT_\#MAGIC\KOSTLIVEC\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1192;Mirina_postoj;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\MIRINA\POSTOJ_X*.PNG;56;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1193;Mitril+Bazuka_utok;IMAGE\OBJECT\_UNIT_\TRPASLIK\MITRIL+BAZUKA\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1194;Tunika+Savle_smrt;IMAGE\OBJECT\_UNIT_\ELF\TUNIKA+SAVLE\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1195;Mitril+Bazuka_postoj;IMAGE\OBJECT\_UNIT_\TRPASLIK\MITRIL+BAZUKA\POSTOJ_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1196;Mitril+Kladivo+Stit_obrana;IMAGE\OBJECT\_UNIT_\TRPASLIK\MITRIL+KLADIVO+STIT\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1197;Tunika+ObourucniSavle_kouzlo;IMAGE\OBJECT\_UNIT_\ELF\TUNIKA+OBOURUCNISAVLE\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0x
1198;Kostlivec_chuze;IMAGE\OBJECT\_UNIT_\#MAGIC\KOSTLIVEC\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1199;Duch_postoj;IMAGE\OBJECT\_UNIT_\#MAGIC\DUCH\POSTOJ_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1200;Tunika+Dyka_smrt;IMAGE\OBJECT\_UNIT_\ELF\TUNIKA+DYKA\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0x
1201;Barbar+Palice_chuze;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+PALICE\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1202;Tunika+Dyka+Stit_obrana;IMAGE\OBJECT\_UNIT_\ELF\TUNIKA+DYKA+STIT\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0x
1203;Mitrilova+Sekera_obrana;IMAGE\OBJECT\_UNIT_\TRPASLIK\MITRILOVA+SEKERA\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1204;Moren_postoj;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\MOREN\POSTOJ_X*.PNG;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1205;Kriss_chuze;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\KRISS\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1206;Desticky+Kladivo+Stit_postoj;IMAGE\OBJECT\_UNIT_\TRPASLIK\DESTICKY+KLADIVO+STIT\POSTOJ_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1207;Mitril+Bazuka_smrt;IMAGE\OBJECT\_UNIT_\TRPASLIK\MITRIL+BAZUKA\SMRT_X*.PNG;88;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1208;Barbar+Sekera+Sekera_kouzlo;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+SEKERA+SEKERA\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1209;Platy+Kladivo+Stit_postoj;IMAGE\OBJECT\_UNIT_\TRPASLIK\PLATY+KLADIVO+STIT\POSTOJ_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1210;Platy+Kladivo+Stit_utok;IMAGE\OBJECT\_UNIT_\TRPASLIK\PLATY+KLADIVO+STIT\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1211;Barbar+Sekera+Palice_chuze;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+SEKERA+PALICE\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1212;Templar_utok;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\TEMPLAR\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1214;Zlodej_utok;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\ZLODEJ\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1215;Platy+Sekera+Stit_obrana;IMAGE\OBJECT\_UNIT_\TRPASLIK\PLATY+SEKERA+STIT\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1216;Mnich_obrana;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\MNICH\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1217;Desticky+Kladivo+Stit_kouzlo;IMAGE\OBJECT\_UNIT_\TRPASLIK\DESTICKY+KLADIVO+STIT\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1218;Kriss_utok;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\KRISS\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1219;Brneni+DlouhyLuk_smrt;IMAGE\OBJECT\_UNIT_\ELF\BRNENI+DLOUHYLUK\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1220;Clovek-Hero_kouzlo;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\CLOVEK-HERO\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1221;Barbar+palice+palice_obrana;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+PALICE+PALICE\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1222;Barbar+Sekera+Sekera_obrana;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+SEKERA+SEKERA\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1223;Mitril+ObourucniKladivo_postoj;IMAGE\OBJECT\_UNIT_\TRPASLIK\MITRIL+OBOURUCNIKLADIVO\POSTOJ_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1224;Tunika+Savle+Stit_postoj;IMAGE\OBJECT\_UNIT_\ELF\TUNIKA+SAVLE+STIT\POSTOJ_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1225;Axardena_smrt;IMAGE\OBJECT\_UNIT_\ELF_SPEC\AXARDENA\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1226;Barbar+Kyj+Kyj_kouzlo;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+KYJ+KYJ\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1227;Druid_chuze;IMAGE\OBJECT\_UNIT_\ELF_SPEC\DRUID\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1228;Templar_smrt;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\TEMPLAR\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1229;Oran_smrt;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\ORAN\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1230;Tunika+ObourucniSavle_chuze;IMAGE\OBJECT\_UNIT_\ELF\TUNIKA+OBOURUCNISAVLE\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0x
1231;Platy+Kladivo_postoj;IMAGE\OBJECT\_UNIT_\TRPASLIK\PLATY+KLADIVO\POSTOJ_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1232;Barbar+prak_obrana;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+PRAK\OBRANA_X*.PNG;56;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1233;Brneni+Dyka+Stit_obrana;IMAGE\OBJECT\_UNIT_\ELF\BRNENI+DYKA+STIT\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1234;Tunika+Dyka_obrana;IMAGE\OBJECT\_UNIT_\ELF\TUNIKA+DYKA\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0x
1235;Tunika+KratkyLuk_chuze;IMAGE\OBJECT\_UNIT_\ELF\TUNIKA+KRATKYLUK\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0x
1236;Trpaslik-Hero2_chuze;IMAGE\OBJECT\_UNIT_\TRPASLIK_SPEC\TRPASLIK-HERO2\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1237;Barbar+Kynzal-Sekera_utok;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+KYNZAL-SEKERA\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1238;Barbar Hero2_obrana;IMAGE\OBJECT\_UNIT_\BARBAR_SPEC\BARBAR HERO2\OBRANA_X*.PNG;56;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1239;Mitrilova+Sekera+Stit_utok;IMAGE\OBJECT\_UNIT_\TRPASLIK\MITRILOVA+SEKERA+STIT\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1240;Platy+Bazuka_smrt;IMAGE\OBJECT\_UNIT_\TRPASLIK\PLATY+BAZUKA\SMRT_X*.PNG;88;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1241;Desticky+Kuse_obrana;IMAGE\OBJECT\_UNIT_\TRPASLIK\DESTICKY+KUSE\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1242;Platy+Bazuka_obrana;IMAGE\OBJECT\_UNIT_\TRPASLIK\PLATY+BAZUKA\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1243;Tunika+KratkyLuk_smrt;IMAGE\OBJECT\_UNIT_\ELF\TUNIKA+KRATKYLUK\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0x
1244;KostnatyJezdec_utok;IMAGE\OBJECT\_UNIT_\#MAGIC\KOSTNATYJEZDEC\UTOK_X*.PNG;120;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1245;Barbar+Kynzal-Sekera_obrana;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+KYNZAL-SEKERA\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1246;Mitril+Kladivo+Stit_postoj;IMAGE\OBJECT\_UNIT_\TRPASLIK\MITRIL+KLADIVO+STIT\POSTOJ_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1247;Zlodejka_kouzlo;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\ZLODEJKA\KOUZLO_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0x
1248;Mitrilova+Sekera+Stit_postoj;IMAGE\OBJECT\_UNIT_\TRPASLIK\MITRILOVA+SEKERA+STIT\POSTOJ_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1249;Barbar+Sekera+Sekera_postoj;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+SEKERA+SEKERA\POSTOJ_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1250;Platy+Sekera_chuze;IMAGE\OBJECT\_UNIT_\TRPASLIK\PLATY+SEKERA\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1251;Barbar+prak_chuze;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+PRAK\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1252;Brneni+ObourucniSavle_chuze;IMAGE\OBJECT\_UNIT_\ELF\BRNENI+OBOURUCNISAVLE\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1253;Barba+Kyj_obrana;IMAGE\OBJECT\_UNIT_\BARBAR\BARBA+KYJ\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1254;Barbar+Sekera_postoj;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+SEKERA\POSTOJ_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1255;Drak_utok;IMAGE\OBJECT\_UNIT_\#MAGIC\DRAK\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1256;Ork_postoj;IMAGE\OBJECT\_UNIT_\#MAGIC\ORK\POSTOJ_X*.PNG;80;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1257;Barbar+Sekera+Stit_obrana;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+SEKERA+STIT\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1258;Barbar+palice+palice_smrt;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+PALICE+PALICE\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1259;Barbar+Kyj+Kyj_chuze;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+KYJ+KYJ\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1260;Andrej_smrt;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\ANDREJ\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1261;Barba+Kyj_chuze;IMAGE\OBJECT\_UNIT_\BARBAR\BARBA+KYJ\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1262;Mnich_kouzlo;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\MNICH\KOUZLO_X*.PNG;176;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1263;Kriss_kouzlo;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\KRISS\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1264;Brneni+Dyka_postoj;IMAGE\OBJECT\_UNIT_\ELF\BRNENI+DYKA\POSTOJ_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1265;Barbar+Kynzal_smrt;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+KYNZAL\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1266;Barbar+ObourucKyj_kouzlo;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+OBOURUCKYJ\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1267;Brneni+KratkyLuk_chuze;IMAGE\OBJECT\_UNIT_\ELF\BRNENI+KRATKYLUK\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1268;Mitril+ObourucniSekera_smrt;IMAGE\OBJECT\_UNIT_\TRPASLIK\MITRIL+OBOURUCNISEKERA\SMRT_X*.PNG;88;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1269;Desticky+Kladivo_kouzlo;IMAGE\OBJECT\_UNIT_\TRPASLIK\DESTICKY+KLADIVO\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1270;Tunika+ObourucniSavle_smrt;IMAGE\OBJECT\_UNIT_\ELF\TUNIKA+OBOURUCNISAVLE\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0x
1271;Desticky+ObourucniSekera_chuze;IMAGE\OBJECT\_UNIT_\TRPASLIK\DESTICKY+OBOURUCNISEKERA\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0x
1272;Platy+Kladivo_smrt;IMAGE\OBJECT\_UNIT_\TRPASLIK\PLATY+KLADIVO\SMRT_X*.PNG;88;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1273;Barbar+palice+stit_chuze;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+PALICE+STIT\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1274;Tunika+DlouhyLuk_kouzlo;IMAGE\OBJECT\_UNIT_\ELF\TUNIKA+DLOUHYLUK\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1275;Brneni+ObourucniSavle_smrt;IMAGE\OBJECT\_UNIT_\ELF\BRNENI+OBOURUCNISAVLE\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1276;Barbar+Kynzal-Stit_postoj;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+KYNZAL-STIT\POSTOJ_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1277;Desticky+Kuse_chuze;IMAGE\OBJECT\_UNIT_\TRPASLIK\DESTICKY+KUSE\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1278;Lotud_smrt;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\LOTUD\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1279;Brneni+ObourucniSavle_postoj;IMAGE\OBJECT\_UNIT_\ELF\BRNENI+OBOURUCNISAVLE\POSTOJ_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1280;Barbar+Sekera+Stit_kouzlo;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+SEKERA+STIT\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1281;Barbar+Kynzal-Palice_kouzlo;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+KYNZAL-PALICE\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1282;Barbar+palice+stit_kouzlo;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+PALICE+STIT\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1283;Inkvizitor_chuze;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\INKVIZITOR\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1284;Mitril+ObourucniKladivo_utok;IMAGE\OBJECT\_UNIT_\TRPASLIK\MITRIL+OBOURUCNIKLADIVO\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1285;Barbar+Kynzal-Kyj_postoj;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+KYNZAL-KYJ\POSTOJ_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1286;Barbar+saman_postoj;IMAGE\OBJECT\_UNIT_\BARBAR_SPEC\BARBAR+SAMAN\POSTOJ_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1287;Brneni+Dyka_chuze;IMAGE\OBJECT\_UNIT_\ELF\BRNENI+DYKA\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1288;Trpaslik-Hero2_kouzlo;IMAGE\OBJECT\_UNIT_\TRPASLIK_SPEC\TRPASLIK-HERO2\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1289;Clovek-Hero_postoj;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\CLOVEK-HERO\POSTOJ_X*.PNG;56;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1290;Barbar+prak_smrt;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+PRAK\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1291;Inkvizitor_utok;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\INKVIZITOR\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1292;Tyboran_postoj;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\TYBORAN\POSTOJ_X*.PNG;56;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1293;Tunika+Savle_chuze;IMAGE\OBJECT\_UNIT_\ELF\TUNIKA+SAVLE\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1294;Golem zmrzly_smrt;IMAGE\OBJECT\_UNIT_\#MAGIC\GOLEM ZMRZLY\SMRT_X*.PNG;88;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0x
1295;Caridejka_chuze;IMAGE\OBJECT\_UNIT_\ELF_SPEC\CARIDEJKA\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1296;Platy+Sekera_utok;IMAGE\OBJECT\_UNIT_\TRPASLIK\PLATY+SEKERA\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1297;Tunika+KratkyLuk_postoj;IMAGE\OBJECT\_UNIT_\ELF\TUNIKA+KRATKYLUK\POSTOJ_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0x
1298;Barbar+ObourucniPalice_utok;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+OBOURUCNIPALICE\UTOK_X*.PNG;120;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1299;Trpaslik-Hero_utok;IMAGE\OBJECT\_UNIT_\TRPASLIK_SPEC\TRPASLIK-HERO\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1300;Brneni+Dyka_obrana;IMAGE\OBJECT\_UNIT_\ELF\BRNENI+DYKA\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1301;Barbar+ObourucniPalice_smrt;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+OBOURUCNIPALICE\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1302;Brneni+Savle+Stit_kouzlo;IMAGE\OBJECT\_UNIT_\ELF\BRNENI+SAVLE+STIT\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1303;Desticky+Sekera_chuze;IMAGE\OBJECT\_UNIT_\TRPASLIK\DESTICKY+SEKERA\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1304;Axardena_chuze;IMAGE\OBJECT\_UNIT_\ELF_SPEC\AXARDENA\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1305;Ponorka_postoj;IMAGE\OBJECT\_UNIT_\#SHIP\PONORKA\POSTOJ_X*.PNG;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1306;Mirina_utok;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\MIRINA\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1307;Brneni+Savle_chuze;IMAGE\OBJECT\_UNIT_\ELF\BRNENI+SAVLE\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1308;Barbar+ObourucniPalice_chuze;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+OBOURUCNIPALICE\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
1309;Barbar+Kyj+Sekera_chuze;IMAGE\OBJECT\_UNIT_\BARBAR\BARBAR+KYJ+SEKERA\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
